nohup: ignoring input
/scratch/guerbuez/miniconda3/lib/python3.11/site-packages/torchmetrics/utilities/prints.py:43: UserWarning: The variance of predictions or target is close to zero. This can cause instability in Pearson correlationcoefficient, leading to wrong results. Consider re-scaling the input if possible or computing using alarger dtype (currently using torch.float32).
  warnings.warn(*args, **kwargs)  # noqa: B028
Epoch [50/100], Batch [10/147] train loss: 561.60, train corr: 0.03056
Epoch [50/100], Batch [11/147] train loss: 571.44, train corr: 0.02893
Epoch [50/100], Batch [12/147] train loss: 574.52, train corr: 0.02991
Epoch [50/100], Batch [13/147] train loss: 581.00, train corr: 0.02766
Epoch [50/100], Batch [14/147] train loss: 572.53, train corr: 0.02295
Epoch [50/100], Batch [15/147] train loss: 573.10, train corr: 0.02358
Epoch [50/100], Batch [16/147] train loss: 579.69, train corr: -0.02637
Epoch [50/100], Batch [17/147] train loss: 565.94, train corr: 0.02181
Epoch [50/100], Batch [18/147] train loss: 556.65, train corr: 0.02721
Epoch [50/100], Batch [19/147] train loss: 570.86, train corr: 0.02237
Epoch [50/100], Batch [20/147] train loss: 571.22, train corr: 0.03105
Epoch [50/100], Batch [21/147] train loss: 556.89, train corr: 0.03204
Epoch [50/100], Batch [22/147] train loss: 633.99, train corr: 0.02537
Epoch [50/100], Batch [23/147] train loss: 565.01, train corr: -0.01582
Epoch [50/100], Batch [24/147] train loss: 579.71, train corr: -0.01466
Epoch [50/100], Batch [25/147] train loss: 626.63, train corr: 0.02416
Epoch [50/100], Batch [26/147] train loss: 568.39, train corr: 0.02726
Epoch [50/100], Batch [27/147] train loss: 820.81, train corr: 0.02329
Epoch [50/100], Batch [28/147] train loss: 582.69, train corr: 0.00344
Epoch [50/100], Batch [29/147] train loss: 582.56, train corr: -0.01895
Epoch [50/100], Batch [30/147] train loss: 566.03, train corr: 0.02902
Epoch [50/100], Batch [31/147] train loss: 577.46, train corr: 0.02592
Epoch [50/100], Batch [32/147] train loss: 580.01, train corr: 0.02812
Epoch [50/100], Batch [33/147] train loss: 587.35, train corr: 0.02795
Epoch [50/100], Batch [34/147] train loss: 585.84, train corr: 0.02873
Epoch [50/100], Batch [35/147] train loss: 580.10, train corr: 0.02641
Epoch [50/100], Batch [36/147] train loss: 557.17, train corr: 0.02740
Epoch [50/100], Batch [37/147] train loss: 587.15, train corr: 0.02692
Epoch [50/100], Batch [38/147] train loss: 573.78, train corr: -0.01906
Epoch [50/100], Batch [39/147] train loss: 586.71, train corr: -0.01151
Epoch [50/100], Batch [40/147] train loss: 550.79, train corr: 0.03344
Epoch [50/100], Batch [41/147] train loss: 571.91, train corr: 0.03228
Epoch [50/100], Batch [42/147] train loss: 552.79, train corr: 0.03345
Epoch [50/100], Batch [43/147] train loss: 572.74, train corr: 0.01962
Epoch [50/100], Batch [44/147] train loss: 569.14, train corr: -0.02132
Epoch [50/100], Batch [45/147] train loss: 580.60, train corr: -0.02044
Epoch [50/100], Batch [46/147] train loss: 589.74, train corr: 0.01480
Epoch [50/100], Batch [47/147] train loss: 559.74, train corr: 0.03009
Epoch [50/100], Batch [48/147] train loss: 564.21, train corr: 0.02584
Epoch [50/100], Batch [49/147] train loss: 574.83, train corr: 0.02744
Epoch [50/100], Batch [50/147] train loss: 562.10, train corr: 0.02759
Epoch [50/100], Batch [51/147] train loss: 566.05, train corr: -0.01633
Epoch [50/100], Batch [52/147] train loss: 567.65, train corr: 0.00108
Epoch [50/100], Batch [53/147] train loss: 579.46, train corr: 0.03100
Epoch [50/100], Batch [54/147] train loss: 565.28, train corr: 0.03309
Epoch [50/100], Batch [55/147] train loss: 564.70, train corr: 0.02621
Epoch [50/100], Batch [56/147] train loss: 561.81, train corr: -0.01556
Epoch [50/100], Batch [57/147] train loss: 571.59, train corr: -0.02169
Epoch [50/100], Batch [58/147] train loss: 559.52, train corr: -0.02246
Epoch [50/100], Batch [59/147] train loss: 575.04, train corr: -0.00724
Epoch [50/100], Batch [60/147] train loss: 582.93, train corr: 0.02613
Epoch [50/100], Batch [61/147] train loss: 555.71, train corr: 0.03173
Epoch [50/100], Batch [62/147] train loss: 571.56, train corr: 0.00910
Epoch [50/100], Batch [63/147] train loss: 567.72, train corr: -0.01122
Epoch [50/100], Batch [64/147] train loss: 564.82, train corr: 0.00944
Epoch [50/100], Batch [65/147] train loss: 558.31, train corr: 0.03358
Epoch [50/100], Batch [66/147] train loss: 561.77, train corr: 0.03413
Epoch [50/100], Batch [67/147] train loss: 575.26, train corr: 0.02869
Epoch [50/100], Batch [68/147] train loss: 571.28, train corr: -0.00824
Epoch [50/100], Batch [69/147] train loss: 575.11, train corr: -0.01648
Epoch [50/100], Batch [70/147] train loss: 555.42, train corr: -0.02124
Epoch [50/100], Batch [71/147] train loss: 566.92, train corr: -0.01683
Epoch [50/100], Batch [72/147] train loss: 557.55, train corr: -0.01022
Epoch [50/100], Batch [73/147] train loss: 568.89, train corr: -0.01011
Epoch [50/100], Batch [74/147] train loss: 553.79, train corr: -0.02238
Epoch [50/100], Batch [75/147] train loss: 567.69, train corr: -0.02210
Epoch [50/100], Batch [76/147] train loss: 574.38, train corr: -0.02116
Epoch [50/100], Batch [77/147] train loss: 576.96, train corr: 0.01294
Epoch [50/100], Batch [78/147] train loss: 565.31, train corr: 0.03220
Epoch [50/100], Batch [79/147] train loss: 572.29, train corr: 0.03129
Epoch [50/100], Batch [80/147] train loss: 574.58, train corr: -0.01101
Epoch [50/100], Batch [81/147] train loss: 562.27, train corr: -0.01490
Epoch [50/100], Batch [82/147] train loss: 561.33, train corr: -0.01872
Epoch [50/100], Batch [83/147] train loss: 581.01, train corr: -0.01038
Epoch [50/100], Batch [84/147] train loss: 567.34, train corr: -0.00943
Epoch [50/100], Batch [85/147] train loss: 561.13, train corr: -0.00513
Epoch [50/100], Batch [86/147] train loss: 570.64, train corr: -0.01397
Epoch [50/100], Batch [87/147] train loss: 560.67, train corr: -0.02152
Epoch [50/100], Batch [88/147] train loss: 567.20, train corr: -0.01740
Epoch [50/100], Batch [89/147] train loss: 559.30, train corr: -0.01248
Epoch [50/100], Batch [90/147] train loss: 570.87, train corr: -0.00072
Epoch [50/100], Batch [91/147] train loss: 570.33, train corr: 0.00014
Epoch [50/100], Batch [92/147] train loss: 577.87, train corr: -0.00913
Epoch [50/100], Batch [93/147] train loss: 572.82, train corr: -0.01702
Epoch [50/100], Batch [94/147] train loss: 554.66, train corr: -0.01620
Epoch [50/100], Batch [95/147] train loss: 578.94, train corr: -0.01042
Epoch [50/100], Batch [96/147] train loss: 570.39, train corr: -0.00797
Epoch [50/100], Batch [97/147] train loss: 536.70, train corr: -0.01662
Epoch [50/100], Batch [98/147] train loss: 568.57, train corr: -0.01353
Epoch [50/100], Batch [99/147] train loss: 558.98, train corr: -0.01381
Epoch [50/100], Batch [100/147] train loss: 569.78, train corr: -0.01232
Epoch [50/100], Batch [101/147] train loss: 557.61, train corr: -0.01219
Epoch [50/100], Batch [102/147] train loss: 581.84, train corr: -0.01040
Epoch [50/100], Batch [103/147] train loss: 619.60, train corr: -0.01581
Epoch [50/100], Batch [104/147] train loss: 565.99, train corr: -0.02096
Epoch [50/100], Batch [105/147] train loss: 547.51, train corr: -0.01757
Epoch [50/100], Batch [106/147] train loss: 571.12, train corr: -0.01535
Epoch [50/100], Batch [107/147] train loss: 559.14, train corr: -0.01718
Epoch [50/100], Batch [108/147] train loss: 564.02, train corr: -0.01907
Epoch [50/100], Batch [109/147] train loss: 566.07, train corr: -0.01425
Epoch [50/100], Batch [110/147] train loss: 567.19, train corr: -0.01465
Epoch [50/100], Batch [111/147] train loss: 558.86, train corr: -0.01891
Epoch [50/100], Batch [112/147] train loss: 574.29, train corr: -0.01761
Epoch [50/100], Batch [113/147] train loss: 567.72, train corr: -0.01743
Epoch [50/100], Batch [114/147] train loss: 570.16, train corr: -0.01637
Epoch [50/100], Batch [115/147] train loss: 574.55, train corr: -0.01072
Epoch [50/100], Batch [116/147] train loss: 565.45, train corr: -0.01308
Epoch [50/100], Batch [117/147] train loss: 578.41, train corr: -0.01156
Epoch [50/100], Batch [118/147] train loss: 582.00, train corr: -0.01511
Epoch [50/100], Batch [119/147] train loss: 575.09, train corr: -0.01261
Epoch [50/100], Batch [120/147] train loss: 569.44, train corr: -0.01433
Epoch [50/100], Batch [121/147] train loss: 567.95, train corr: -0.01011
Epoch [50/100], Batch [122/147] train loss: 566.20, train corr: -0.01462
Epoch [50/100], Batch [123/147] train loss: 601.97, train corr: -0.00404
Epoch [50/100], Batch [124/147] train loss: 567.26, train corr: -0.01198
Epoch [50/100], Batch [125/147] train loss: 553.08, train corr: -0.01440
Epoch [50/100], Batch [126/147] train loss: 570.53, train corr: -0.00998
Epoch [50/100], Batch [127/147] train loss: 573.59, train corr: -0.00896
Epoch [50/100], Batch [128/147] train loss: 567.13, train corr: -0.01694
Epoch [50/100], Batch [129/147] train loss: 583.17, train corr: -0.01136
Epoch [50/100], Batch [130/147] train loss: 561.23, train corr: -0.01973
Epoch [50/100], Batch [131/147] train loss: 560.21, train corr: -0.01779
Epoch [50/100], Batch [132/147] train loss: 569.13, train corr: -0.01787
Epoch [50/100], Batch [133/147] train loss: 553.69, train corr: -0.01911
Epoch [50/100], Batch [134/147] train loss: 550.45, train corr: -0.02020
Epoch [50/100], Batch [135/147] train loss: 553.70, train corr: -0.01988
Epoch [50/100], Batch [136/147] train loss: 584.49, train corr: -0.00995
Epoch [50/100], Batch [137/147] train loss: 574.25, train corr: -0.01065
Epoch [50/100], Batch [138/147] train loss: 552.62, train corr: -0.01767
Epoch [50/100], Batch [139/147] train loss: 559.73, train corr: -0.01430
Epoch [50/100], Batch [140/147] train loss: 583.86, train corr: -0.01135
Epoch [50/100], Batch [141/147] train loss: 579.32, train corr: -0.01242
Epoch [50/100], Batch [142/147] train loss: 740.92, train corr: -0.01764
Epoch [50/100], Batch [143/147] train loss: 575.91, train corr: -0.02508
Epoch [50/100], Batch [144/147] train loss: 574.74, train corr: 0.03010
Epoch [50/100], Batch [145/147] train loss: 585.42, train corr: 0.02568
Epoch [50/100], Batch [146/147] train loss: 575.09, train corr: 0.02370
Epoch [50/100], Batch [147/147] train loss: 567.60, train corr: 0.02684
Epoch [50/100], validation loss: 605.47, validation correlation: 0.02783
Epoch [51/100], Batch [1/147] train loss: 576.97, train corr: 0.02655
Epoch [51/100], Batch [2/147] train loss: 585.31, train corr: 0.02501
Epoch [51/100], Batch [3/147] train loss: 578.75, train corr: 0.02763
Epoch [51/100], Batch [4/147] train loss: 586.04, train corr: 0.00512
Epoch [51/100], Batch [5/147] train loss: 568.04, train corr: -0.02396
Epoch [51/100], Batch [6/147] train loss: 588.62, train corr: 0.02945
Epoch [51/100], Batch [7/147] train loss: 558.11, train corr: 0.03002
Epoch [51/100], Batch [8/147] train loss: 568.51, train corr: 0.02864
Epoch [51/100], Batch [9/147] train loss: 574.21, train corr: 0.02595
Epoch [51/100], Batch [10/147] train loss: 560.55, train corr: 0.02809
Epoch [51/100], Batch [11/147] train loss: 564.05, train corr: 0.02961
Epoch [51/100], Batch [12/147] train loss: 563.47, train corr: 0.03045
Epoch [51/100], Batch [13/147] train loss: 579.35, train corr: -0.02745
Epoch [51/100], Batch [14/147] train loss: 582.49, train corr: 0.02891
Epoch [51/100], Batch [15/147] train loss: 582.64, train corr: 0.02514
Epoch [51/100], Batch [16/147] train loss: 641.96, train corr: 0.02522
Epoch [51/100], Batch [17/147] train loss: 588.91, train corr: 0.02523
Epoch [51/100], Batch [18/147] train loss: 591.85, train corr: 0.01996
Epoch [51/100], Batch [19/147] train loss: 566.26, train corr: 0.02831
Epoch [51/100], Batch [20/147] train loss: 579.73, train corr: 0.02732
Epoch [51/100], Batch [21/147] train loss: 564.92, train corr: 0.02798
Epoch [51/100], Batch [22/147] train loss: 577.18, train corr: 0.02814
Epoch [51/100], Batch [23/147] train loss: 577.40, train corr: 0.03373
Epoch [51/100], Batch [24/147] train loss: 568.51, train corr: -0.02130
Epoch [51/100], Batch [25/147] train loss: 582.90, train corr: 0.03219
Epoch [51/100], Batch [26/147] train loss: 573.45, train corr: 0.02598
Epoch [51/100], Batch [27/147] train loss: 585.08, train corr: 0.02978
Epoch [51/100], Batch [28/147] train loss: 579.51, train corr: 0.03002
Epoch [51/100], Batch [29/147] train loss: 577.31, train corr: 0.02799
Epoch [51/100], Batch [30/147] train loss: 580.48, train corr: 0.03045
Epoch [51/100], Batch [31/147] train loss: 577.25, train corr: -0.02004
Epoch [51/100], Batch [32/147] train loss: 578.74, train corr: -0.02582
Epoch [51/100], Batch [33/147] train loss: 581.94, train corr: 0.02496
Epoch [51/100], Batch [34/147] train loss: 577.65, train corr: 0.02798
Epoch [51/100], Batch [35/147] train loss: 614.94, train corr: 0.02743
Epoch [51/100], Batch [36/147] train loss: 593.42, train corr: 0.02621
Epoch [51/100], Batch [37/147] train loss: 618.26, train corr: 0.02669
Epoch [51/100], Batch [38/147] train loss: 611.12, train corr: 0.03106
Epoch [51/100], Batch [39/147] train loss: 624.30, train corr: 0.02571
Epoch [51/100], Batch [40/147] train loss: 608.40, train corr: 0.02311
Epoch [51/100], Batch [41/147] train loss: 582.40, train corr: 0.02917
Epoch [51/100], Batch [42/147] train loss: 603.72, train corr: 0.02269
Epoch [51/100], Batch [43/147] train loss: 597.59, train corr: 0.02662
Epoch [51/100], Batch [44/147] train loss: 588.30, train corr: 0.02347
Epoch [51/100], Batch [45/147] train loss: 603.01, train corr: 0.02274
Epoch [51/100], Batch [46/147] train loss: 665.90, train corr: 0.02680
Epoch [51/100], Batch [47/147] train loss: 589.78, train corr: 0.02991
Epoch [51/100], Batch [48/147] train loss: 588.56, train corr: -0.00401
Epoch [51/100], Batch [49/147] train loss: 591.94, train corr: -0.01373
Epoch [51/100], Batch [50/147] train loss: 596.81, train corr: 0.02975
Epoch [51/100], Batch [51/147] train loss: 602.85, train corr: 0.02644
Epoch [51/100], Batch [52/147] train loss: 606.07, train corr: 0.02755
Epoch [51/100], Batch [53/147] train loss: 597.72, train corr: 0.02868
Epoch [51/100], Batch [54/147] train loss: 612.21, train corr: 0.02508
Epoch [51/100], Batch [55/147] train loss: 620.76, train corr: 0.02476
Epoch [51/100], Batch [56/147] train loss: 591.74, train corr: 0.02784
Epoch [51/100], Batch [57/147] train loss: 599.80, train corr: 0.02595
Epoch [51/100], Batch [58/147] train loss: 566.82, train corr: 0.02852
Epoch [51/100], Batch [59/147] train loss: 607.85, train corr: 0.02768
Epoch [51/100], Batch [60/147] train loss: 591.40, train corr: 0.02939
Epoch [51/100], Batch [61/147] train loss: 577.68, train corr: 0.02679
Epoch [51/100], Batch [62/147] train loss: 828.59, train corr: 0.02685
Epoch [51/100], Batch [63/147] train loss: 570.03, train corr: 0.00977
Epoch [51/100], Batch [64/147] train loss: 630.34, train corr: -0.02119
Epoch [51/100], Batch [65/147] train loss: 601.29, train corr: 0.02777
Epoch [51/100], Batch [66/147] train loss: 645.98, train corr: 0.02634
Epoch [51/100], Batch [67/147] train loss: 681.13, train corr: 0.02330
Epoch [51/100], Batch [68/147] train loss: 672.72, train corr: 0.03023
Epoch [51/100], Batch [69/147] train loss: 704.29, train corr: 0.02476
Epoch [51/100], Batch [70/147] train loss: 711.71, train corr: 0.02659
Epoch [51/100], Batch [71/147] train loss: 722.83, train corr: 0.02537
Epoch [51/100], Batch [72/147] train loss: 703.05, train corr: 0.02788
Epoch [51/100], Batch [73/147] train loss: 728.46, train corr: 0.02353
Epoch [51/100], Batch [74/147] train loss: 703.35, train corr: 0.02809
Epoch [51/100], Batch [75/147] train loss: 666.61, train corr: 0.02844
Epoch [51/100], Batch [76/147] train loss: 662.59, train corr: 0.02969
Epoch [51/100], Batch [77/147] train loss: 705.11, train corr: 0.02420
Epoch [51/100], Batch [78/147] train loss: 699.78, train corr: 0.02032
Epoch [51/100], Batch [79/147] train loss: 688.44, train corr: 0.02414
Epoch [51/100], Batch [80/147] train loss: 675.15, train corr: 0.02318
Epoch [51/100], Batch [81/147] train loss: 672.54, train corr: 0.02461
Epoch [51/100], Batch [82/147] train loss: 664.66, train corr: 0.02803
Epoch [51/100], Batch [83/147] train loss: 649.82, train corr: 0.02944
Epoch [51/100], Batch [84/147] train loss: 665.05, train corr: 0.02344
Epoch [51/100], Batch [85/147] train loss: 650.52, train corr: 0.02783
Epoch [51/100], Batch [86/147] train loss: 618.07, train corr: 0.02849
Epoch [51/100], Batch [87/147] train loss: 608.96, train corr: 0.02951
Epoch [51/100], Batch [88/147] train loss: 601.75, train corr: 0.02878
Epoch [51/100], Batch [89/147] train loss: 584.81, train corr: 0.03229
Epoch [51/100], Batch [90/147] train loss: 590.77, train corr: 0.03145
Epoch [51/100], Batch [91/147] train loss: 583.12, train corr: 0.03110
Epoch [51/100], Batch [92/147] train loss: 554.20, train corr: -0.00232
Epoch [51/100], Batch [93/147] train loss: 665.67, train corr: -0.02825
Epoch [51/100], Batch [94/147] train loss: 634.14, train corr: 0.02326
Epoch [51/100], Batch [95/147] train loss: 698.75, train corr: 0.02646
Epoch [51/100], Batch [96/147] train loss: 734.81, train corr: 0.02453
Epoch [51/100], Batch [97/147] train loss: 740.41, train corr: 0.02639
Epoch [51/100], Batch [98/147] train loss: 807.99, train corr: 0.02553
Epoch [51/100], Batch [99/147] train loss: 789.71, train corr: 0.02791
Epoch [51/100], Batch [100/147] train loss: 827.66, train corr: 0.02834
Epoch [51/100], Batch [101/147] train loss: 809.24, train corr: 0.02620
Epoch [51/100], Batch [102/147] train loss: 792.16, train corr: 0.02811
Epoch [51/100], Batch [103/147] train loss: 790.82, train corr: 0.03053
Epoch [51/100], Batch [104/147] train loss: 770.56, train corr: 0.02598
